"ID","id_10m","lon_10m_point","lat_10m_point","INT_50","Hyperlink","Section","Assessed"
2585,2586,145.732140792947,-16.8255910406915,"","=HYPERLINK(""Frames_for_Analysis/2586_20250717_0001_R_0398.jpg"",""2586_20250717_0001_R_0398.jpg"")","",""
2586,2587,145.732153306232,-16.8255058931137,"","=HYPERLINK(""Frames_for_Analysis/2587_20250717_0001_R_0395.jpg"",""2587_20250717_0001_R_0395.jpg"")","",""
2587,2588,145.732165819516,-16.8254207454975,"","=HYPERLINK(""Frames_for_Analysis/2588_20250717_0001_R_0392.jpg"",""2588_20250717_0001_R_0392.jpg"")","",""
2588,2589,145.732178332801,-16.8253355978431,"","=HYPERLINK(""Frames_for_Analysis/2589_20250717_0001_R_0389.jpg"",""2589_20250717_0001_R_0389.jpg"")","",""
2589,2590,145.732190846086,-16.8252504501504,"50","=HYPERLINK(""Frames_for_Analysis/2590_20250717_0001_R_0385.jpg"",""2590_20250717_0001_R_0385.jpg"")","",""
2590,2591,145.732192985909,-16.8251645284229,"","=HYPERLINK(""Frames_for_Analysis/2591_20250717_0001_R_0381.jpg"",""2591_20250717_0001_R_0381.jpg"")","",""
2591,2592,145.732194408212,-16.82507855312,"","=HYPERLINK(""Frames_for_Analysis/2592_20250717_0001_R_0378.jpg"",""2592_20250717_0001_R_0378.jpg"")","",""
2592,2593,145.732195830515,-16.824992577778,"","=HYPERLINK(""Frames_for_Analysis/2593_20250717_0001_R_0373.jpg"",""2593_20250717_0001_R_0373.jpg"")","",""
2593,2594,145.732197252818,-16.8249066023971,"","=HYPERLINK(""Frames_for_Analysis/2594_20250717_0001_R_0370.jpg"",""2594_20250717_0001_R_0370.jpg"")","",""
2594,2595,145.732205013487,-16.8248210874872,"50","=HYPERLINK(""Frames_for_Analysis/2595_20250717_0001_R_0366.jpg"",""2595_20250717_0001_R_0366.jpg"")","",""
2595,2596,145.732217164717,-16.8247358915325,"","=HYPERLINK(""Frames_for_Analysis/2596_20250717_0001_R_0364.jpg"",""2596_20250717_0001_R_0364.jpg"")","",""
2596,2597,145.732229315948,-16.8246506955395,"","=HYPERLINK(""Frames_for_Analysis/2597_20250717_0001_R_0360.jpg"",""2597_20250717_0001_R_0360.jpg"")","",""
2597,2598,145.732241467178,-16.8245654995081,"","=HYPERLINK(""Frames_for_Analysis/2598_20250717_0001_R_0356.jpg"",""2598_20250717_0001_R_0356.jpg"")","",""
2598,2599,145.732251627231,-16.824480212229,"","=HYPERLINK(""Frames_for_Analysis/2599_20250717_0001_R_0352.jpg"",""2599_20250717_0001_R_0352.jpg"")","",""
2599,2600,145.732248030856,-16.8243942947732,"50","=HYPERLINK(""Frames_for_Analysis/2600_20250717_0001_R_0348.jpg"",""2600_20250717_0001_R_0348.jpg"")","",""
2600,2601,145.73224443448,-16.8243083772785,"","=HYPERLINK(""Frames_for_Analysis/2601_20250717_0001_R_0343.jpg"",""2601_20250717_0001_R_0343.jpg"")","",""
2601,2602,145.732240838105,-16.8242224597448,"","=HYPERLINK(""Frames_for_Analysis/2602_20250717_0001_R_0339.jpg"",""2602_20250717_0001_R_0339.jpg"")","",""
2602,2603,145.732237241729,-16.8241365421721,"","=HYPERLINK(""Frames_for_Analysis/2603_20250717_0001_R_0335.jpg"",""2603_20250717_0001_R_0335.jpg"")","",""
2603,2604,145.732225060577,-16.8240515263793,"","=HYPERLINK(""Frames_for_Analysis/2604_20250717_0001_R_0330.jpg"",""2604_20250717_0001_R_0330.jpg"")","",""
2604,2605,145.732209104334,-16.8239669071164,"50","=HYPERLINK(""Frames_for_Analysis/2605_20250717_0001_R_0326.jpg"",""2605_20250717_0001_R_0326.jpg"")","",""
2605,2606,145.732193148092,-16.8238822878156,"","=HYPERLINK(""Frames_for_Analysis/2606_20250717_0001_R_0322.jpg"",""2606_20250717_0001_R_0322.jpg"")","",""
2606,2607,145.732175383626,-16.8237981440636,"","=HYPERLINK(""Frames_for_Analysis/2607_20250717_0001_R_0318.jpg"",""2607_20250717_0001_R_0318.jpg"")","",""
2607,2608,145.732143928401,-16.8237176011243,"","=HYPERLINK(""Frames_for_Analysis/2608_20250717_0001_R_0315.jpg"",""2608_20250717_0001_R_0315.jpg"")","",""
2608,2609,145.732112473611,-16.823637057995,"","=HYPERLINK(""Frames_for_Analysis/2609_20250717_0001_R_0311.jpg"",""2609_20250717_0001_R_0311.jpg"")","",""
2609,2610,145.732079422487,-16.8235571866052,"50","=HYPERLINK(""Frames_for_Analysis/2610_20250717_0001_R_0305.jpg"",""2610_20250717_0001_R_0305.jpg"")","",""
2610,2611,145.732038660071,-16.8234805627739,"","=HYPERLINK(""Frames_for_Analysis/2611_20250717_0001_R_0301.jpg"",""2611_20250717_0001_R_0301.jpg"")","",""
2611,2612,145.731994153588,-16.8234058711679,"","=HYPERLINK(""Frames_for_Analysis/2612_20250717_0001_R_0298.jpg"",""2612_20250717_0001_R_0298.jpg"")","",""
2612,2613,145.731954338122,-16.8233290093415,"","=HYPERLINK(""Frames_for_Analysis/2613_20250717_0001_R_0293.jpg"",""2613_20250717_0001_R_0293.jpg"")","",""
2613,2614,145.731922178554,-16.8232489524371,"","=HYPERLINK(""Frames_for_Analysis/2614_20250717_0001_R_0289.jpg"",""2614_20250717_0001_R_0289.jpg"")","",""
2614,2615,145.73191903314,-16.8231630182137,"50","=HYPERLINK(""Frames_for_Analysis/2615_20250717_0001_R_0285.jpg"",""2615_20250717_0001_R_0285.jpg"")","",""
2615,2616,145.731916430876,-16.8230770937021,"","=HYPERLINK(""Frames_for_Analysis/2616_20250717_0001_R_0251.jpg"",""2616_20250717_0001_R_0251.jpg"")","",""
2616,2617,145.731922940398,-16.8229913327289,"","=HYPERLINK(""Frames_for_Analysis/2617_20250717_0001_R_0273.jpg"",""2617_20250717_0001_R_0273.jpg"")","",""
2617,2618,145.73192944992,-16.822905571717,"","=HYPERLINK(""Frames_for_Analysis/2618_20250717_0001_R_0233.jpg"",""2618_20250717_0001_R_0233.jpg"")","",""
2618,2619,145.731931549578,-16.8228196869111,"","=HYPERLINK(""Frames_for_Analysis/2619_20250717_0001_R_0230.jpg"",""2619_20250717_0001_R_0230.jpg"")","",""
2619,2620,145.731930300224,-16.8227337080822,"50","=HYPERLINK(""Frames_for_Analysis/2620_20250717_0001_R_0227.jpg"",""2620_20250717_0001_R_0227.jpg"")","",""
2620,2621,145.731936725081,-16.8226482099927,"","=HYPERLINK(""Frames_for_Analysis/2621_20250717_0001_R_0222.jpg"",""2621_20250717_0001_R_0222.jpg"")","",""
2621,2622,145.731949671341,-16.8225631204214,"","=HYPERLINK(""Frames_for_Analysis/2622_20250717_0001_R_0220.jpg"",""2622_20250717_0001_R_0220.jpg"")","",""
2622,2623,145.731972802744,-16.8224807850204,"","=HYPERLINK(""Frames_for_Analysis/2623_20250717_0001_R_0217.jpg"",""2623_20250717_0001_R_0217.jpg"")","",""
2623,2624,145.732008283665,-16.8224017890712,"","=HYPERLINK(""Frames_for_Analysis/2624_20250717_0001_R_0213.jpg"",""2624_20250717_0001_R_0213.jpg"")","",""
2624,2625,145.732052527152,-16.8223272721968,"50","=HYPERLINK(""Frames_for_Analysis/2625_20250717_0001_R_0211.jpg"",""2625_20250717_0001_R_0211.jpg"")","",""
2625,2626,145.732098754352,-16.8222536885721,"","=HYPERLINK(""Frames_for_Analysis/2626_20250717_0001_R_0207.jpg"",""2626_20250717_0001_R_0207.jpg"")","",""
2626,2627,145.732138266091,-16.822176465451,"","=HYPERLINK(""Frames_for_Analysis/2627_20250717_0001_R_0203.jpg"",""2627_20250717_0001_R_0203.jpg"")","",""
2627,2628,145.732154558347,-16.8220928792016,"","=HYPERLINK(""Frames_for_Analysis/2628_20250717_0001_R_0196.jpg"",""2628_20250717_0001_R_0196.jpg"")","",""
2628,2629,145.732163727131,-16.8220073407889,"","=HYPERLINK(""Frames_for_Analysis/2629_20250717_0001_R_0192.jpg"",""2629_20250717_0001_R_0192.jpg"")","",""
2629,2630,145.732157818311,-16.8219217841233,"50","=HYPERLINK(""Frames_for_Analysis/2630_20250717_0001_R_0188.jpg"",""2630_20250717_0001_R_0188.jpg"")","",""
2630,2631,145.732148875113,-16.8218362237535,"","=HYPERLINK(""Frames_for_Analysis/2631_20250717_0001_R_0183.jpg"",""2631_20250717_0001_R_0183.jpg"")","",""
2631,2632,145.732135616833,-16.8217512794629,"","=HYPERLINK(""Frames_for_Analysis/2632_20250717_0001_R_0179.jpg"",""2632_20250717_0001_R_0179.jpg"")","",""
2632,2633,145.732118084789,-16.8216669453529,"","=HYPERLINK(""Frames_for_Analysis/2633_20250717_0001_R_0174.jpg"",""2633_20250717_0001_R_0174.jpg"")","",""
2633,2634,145.732100552745,-16.8215826112053,"","=HYPERLINK(""Frames_for_Analysis/2634_20250717_0001_R_0170.jpg"",""2634_20250717_0001_R_0170.jpg"")","",""
2634,2635,145.732164013732,-16.8215396325936,"50","=HYPERLINK(""Frames_for_Analysis/2635_20250717_0001_R_0167.jpg"",""2635_20250717_0001_R_0167.jpg"")","",""
2635,2636,145.732246952029,-16.8215065992162,"","=HYPERLINK(""Frames_for_Analysis/2636_20250717_0001_R_0166.jpg"",""2636_20250717_0001_R_0166.jpg"")","",""
2636,2637,145.732329520188,-16.8214727356113,"","","","X"
2637,2638,145.732411820022,-16.8214382701491,"","=HYPERLINK(""Frames_for_Analysis/2638_20250717_0001_R_0025.jpg"",""2638_20250717_0001_R_0025.jpg"")","",""
2638,2639,145.732494119856,-16.8214038046806,"","=HYPERLINK(""Frames_for_Analysis/2639_20250717_0001_R_0065.jpg"",""2639_20250717_0001_R_0065.jpg"")","",""
2639,2640,145.732565340796,-16.8213523235695,"50","=HYPERLINK(""Frames_for_Analysis/2640_20250717_0001_R_0059.jpg"",""2640_20250717_0001_R_0059.jpg"")","",""
2640,2641,145.732633916924,-16.8212967803825,"","","","X"
2641,2642,145.732703715571,-16.8212430118516,"","=HYPERLINK(""Frames_for_Analysis/2642_20250717_0001_R_0062.jpg"",""2642_20250717_0001_R_0062.jpg"")","",""
2642,2643,145.732784063448,-16.8212045571367,"","=HYPERLINK(""Frames_for_Analysis/2643_20250717_0001_R_0056.jpg"",""2643_20250717_0001_R_0056.jpg"")","",""
2643,2644,145.732863637498,-16.8211647183647,"","=HYPERLINK(""Frames_for_Analysis/2644_20250717_0002_R_2943.jpg"",""2644_20250717_0002_R_2943.jpg"")","",""
2644,2645,145.732942154201,-16.821123456878,"50","=HYPERLINK(""Frames_for_Analysis/2645_20250717_0001_R_0066.jpg"",""2645_20250717_0001_R_0066.jpg"")","",""
2645,2646,145.733029922107,-16.8211139847311,"","=HYPERLINK(""Frames_for_Analysis/2646_20250717_0001_R_0055.jpg"",""2646_20250717_0001_R_0055.jpg"")","",""
2646,2647,145.733108448913,-16.8211557442777,"","=HYPERLINK(""Frames_for_Analysis/2647_20250717_0002_R_2892.jpg"",""2647_20250717_0002_R_2892.jpg"")","",""
2647,2648,145.73318234127,-16.8212038799777,"","=HYPERLINK(""Frames_for_Analysis/2648_20250717_0002_R_2890.jpg"",""2648_20250717_0002_R_2890.jpg"")","",""
2648,2649,145.733250546686,-16.8212598398635,"","=HYPERLINK(""Frames_for_Analysis/2649_20250717_0002_R_2888.jpg"",""2649_20250717_0002_R_2888.jpg"")","",""
2649,2650,145.733326607304,-16.8213055649506,"50","=HYPERLINK(""Frames_for_Analysis/2650_20250717_0002_R_2886.jpg"",""2650_20250717_0002_R_2886.jpg"")","",""
2650,2651,145.733404818602,-16.8213476662981,"","=HYPERLINK(""Frames_for_Analysis/2651_20250717_0002_R_2884.jpg"",""2651_20250717_0002_R_2884.jpg"")","",""
2651,2652,145.733484941218,-16.8213865137985,"","=HYPERLINK(""Frames_for_Analysis/2652_20250717_0002_R_2961.jpg"",""2652_20250717_0002_R_2961.jpg"")","",""
2652,2653,145.732537256661,-16.8221218339357,"","","","X"
2653,2654,145.732520033336,-16.8221960537899,"","","","X"
2654,2655,145.732565264822,-16.8222685533633,"50","","","X"
2655,2656,145.732642474324,-16.8223120672684,"","","","X"
2656,2657,145.732718234803,-16.8223581906799,"","","","X"
2657,2658,145.732792979119,-16.8224058879134,"","","","X"
2658,2659,145.732867723436,-16.8224535851348,"","=HYPERLINK(""Frames_for_Analysis/2659_20250717_0002_R_2827.jpg"",""2659_20250717_0002_R_2827.jpg"")","",""
2659,2660,145.732931907413,-16.8225133104616,"50","=HYPERLINK(""Frames_for_Analysis/2660_20250717_0002_R_2824.jpg"",""2660_20250717_0002_R_2824.jpg"")","",""
2660,2661,145.732993860145,-16.8225755771334,"","=HYPERLINK(""Frames_for_Analysis/2661_20250717_0002_R_2822.jpg"",""2661_20250717_0002_R_2822.jpg"")","",""
2661,2662,145.733055812877,-16.8226378437847,"","=HYPERLINK(""Frames_for_Analysis/2662_20250717_0002_R_2819.jpg"",""2662_20250717_0002_R_2819.jpg"")","",""
2662,2663,145.733117765609,-16.8227001104156,"","=HYPERLINK(""Frames_for_Analysis/2663_20250717_0002_R_2817.jpg"",""2663_20250717_0002_R_2817.jpg"")","",""
2663,2664,145.733180869143,-16.8227612369463,"","=HYPERLINK(""Frames_for_Analysis/2664_20250717_0002_R_2814.jpg"",""2664_20250717_0002_R_2814.jpg"")","",""
2664,2665,145.733248010117,-16.8228183636366,"50","=HYPERLINK(""Frames_for_Analysis/2665_20250717_0002_R_2812.jpg"",""2665_20250717_0002_R_2812.jpg"")","",""
2665,2666,145.73331515109,-16.8228754903096,"","=HYPERLINK(""Frames_for_Analysis/2666_20250717_0002_R_2811.jpg"",""2666_20250717_0002_R_2811.jpg"")","",""
2666,2667,145.733382292063,-16.8229326169654,"","=HYPERLINK(""Frames_for_Analysis/2667_20250717_0002_R_2809.jpg"",""2667_20250717_0002_R_2809.jpg"")","",""
2667,2668,145.733435969229,-16.8229987957932,"","=HYPERLINK(""Frames_for_Analysis/2668_20250717_0002_R_2806.jpg"",""2668_20250717_0002_R_2806.jpg"")","",""
2668,2669,145.733469331987,-16.8230786326794,"","=HYPERLINK(""Frames_for_Analysis/2669_20250717_0002_R_2801.jpg"",""2669_20250717_0002_R_2801.jpg"")","",""
2669,2670,145.733502694745,-16.8231584695319,"50","=HYPERLINK(""Frames_for_Analysis/2670_20250717_0002_R_2800.jpg"",""2670_20250717_0002_R_2800.jpg"")","",""
2670,2671,145.733527946165,-16.8232409084606,"","=HYPERLINK(""Frames_for_Analysis/2671_20250717_0002_R_2795.jpg"",""2671_20250717_0002_R_2795.jpg"")","",""
2671,2672,145.733549233483,-16.8233230239081,"","=HYPERLINK(""Frames_for_Analysis/2672_20250717_0002_R_2792.jpg"",""2672_20250717_0002_R_2792.jpg"")","",""
2672,2673,145.733474489125,-16.8233707208384,"","=HYPERLINK(""Frames_for_Analysis/2673_20250717_0002_R_2785.jpg"",""2673_20250717_0002_R_2785.jpg"")","",""
2673,2674,145.733413450072,-16.8234333757132,"","=HYPERLINK(""Frames_for_Analysis/2674_20250717_0002_R_2780.jpg"",""2674_20250717_0002_R_2780.jpg"")","",""
2674,2675,145.733365627922,-16.8235021631255,"50","=HYPERLINK(""Frames_for_Analysis/2675_20250717_0002_R_2778.jpg"",""2675_20250717_0002_R_2778.jpg"")","",""
2675,2676,145.733365627922,-16.8235881499221,"","=HYPERLINK(""Frames_for_Analysis/2676_20250717_0002_R_2776.jpg"",""2676_20250717_0002_R_2776.jpg"")","",""
2676,2677,145.733367052126,-16.8236740518084,"","=HYPERLINK(""Frames_for_Analysis/2677_20250717_0002_R_2771.jpg"",""2677_20250717_0002_R_2771.jpg"")","",""
2677,2678,145.733378194175,-16.8237593745488,"","=HYPERLINK(""Frames_for_Analysis/2678_20250717_0002_R_2768.jpg"",""2678_20250717_0002_R_2768.jpg"")","",""
2678,2679,145.733389336224,-16.8238446972507,"","=HYPERLINK(""Frames_for_Analysis/2679_20250717_0002_R_2763.jpg"",""2679_20250717_0002_R_2763.jpg"")","",""
2679,2680,145.733398386926,-16.8239302283509,"50","=HYPERLINK(""Frames_for_Analysis/2680_20250717_0002_R_2759.jpg"",""2680_20250717_0002_R_2759.jpg"")","",""
2680,2681,145.733405847356,-16.8240159179088,"","=HYPERLINK(""Frames_for_Analysis/2681_20250717_0002_R_2757.jpg"",""2681_20250717_0002_R_2757.jpg"")","",""
2681,2682,145.733384008803,-16.8240967429931,"","=HYPERLINK(""Frames_for_Analysis/2682_20250717_0002_R_2749.jpg"",""2682_20250717_0002_R_2749.jpg"")","",""
2682,2683,145.733346836004,-16.8241750221385,"","=HYPERLINK(""Frames_for_Analysis/2683_20250717_0002_R_2748.jpg"",""2683_20250717_0002_R_2748.jpg"")","",""
2683,2684,145.733294650305,-16.8242442781,"","=HYPERLINK(""Frames_for_Analysis/2684_20250717_0002_R_2746.jpg"",""2684_20250717_0002_R_2746.jpg"")","",""
2684,2685,145.733228032082,-16.8243004209155,"50","=HYPERLINK(""Frames_for_Analysis/2685_20250717_0002_R_2744.jpg"",""2685_20250717_0002_R_2744.jpg"")","",""
2685,2686,145.733152244741,-16.8243465850211,"","=HYPERLINK(""Frames_for_Analysis/2686_20250717_0002_R_2742.jpg"",""2686_20250717_0002_R_2742.jpg"")","",""
2686,2687,145.733081714024,-16.8243990215887,"","=HYPERLINK(""Frames_for_Analysis/2687_20250717_0002_R_2739.jpg"",""2687_20250717_0002_R_2739.jpg"")","",""
2687,2688,145.733019309204,-16.8244606986571,"","=HYPERLINK(""Frames_for_Analysis/2688_20250717_0002_R_2734.jpg"",""2688_20250717_0002_R_2734.jpg"")","",""
2688,2689,145.732969479348,-16.8245322434526,"","=HYPERLINK(""Frames_for_Analysis/2689_20250717_0002_R_2730.jpg"",""2689_20250717_0002_R_2730.jpg"")","",""
2689,2690,145.732930704515,-16.8246083038053,"50","=HYPERLINK(""Frames_for_Analysis/2690_20250717_0002_R_2727.jpg"",""2690_20250717_0002_R_2727.jpg"")","",""
2690,2691,145.732911217703,-16.8246922425953,"","=HYPERLINK(""Frames_for_Analysis/2691_20250717_0002_R_2723.jpg"",""2691_20250717_0002_R_2723.jpg"")","",""
2691,2692,145.732893582457,-16.8247765534978,"","=HYPERLINK(""Frames_for_Analysis/2692_20250717_0002_R_2718.jpg"",""2692_20250717_0002_R_2718.jpg"")","",""
2692,2693,145.732876151286,-16.8248609053801,"","=HYPERLINK(""Frames_for_Analysis/2693_20250717_0002_R_2713.jpg"",""2693_20250717_0002_R_2713.jpg"")","",""
2693,2694,145.732858720115,-16.8249452572249,"","=HYPERLINK(""Frames_for_Analysis/2694_20250717_0002_R_2709.jpg"",""2694_20250717_0002_R_2709.jpg"")","",""
2694,2695,145.732841288944,-16.8250296090321,"50","=HYPERLINK(""Frames_for_Analysis/2695_20250717_0002_R_2705.jpg"",""2695_20250717_0002_R_2705.jpg"")","",""
2695,2696,145.732823857773,-16.8251139608018,"","=HYPERLINK(""Frames_for_Analysis/2696_20250717_0002_R_2701.jpg"",""2696_20250717_0002_R_2701.jpg"")","",""
2696,2697,145.732806426602,-16.825198312534,"","=HYPERLINK(""Frames_for_Analysis/2697_20250717_0002_R_2697.jpg"",""2697_20250717_0002_R_2697.jpg"")","",""
2697,2698,145.732788995431,-16.8252826642285,"","=HYPERLINK(""Frames_for_Analysis/2698_20250717_0002_R_2693.jpg"",""2698_20250717_0002_R_2693.jpg"")","",""
2698,2699,145.732771564261,-16.8253670158856,"","=HYPERLINK(""Frames_for_Analysis/2699_20250717_0002_R_2689.jpg"",""2699_20250717_0002_R_2689.jpg"")","",""
2699,2700,145.73275413309,-16.825451367505,"50","=HYPERLINK(""Frames_for_Analysis/2700_20250717_0002_R_2686.jpg"",""2700_20250717_0002_R_2686.jpg"")","",""
2700,2701,145.732736701919,-16.825535719087,"","=HYPERLINK(""Frames_for_Analysis/2701_20250717_0002_R_2682.jpg"",""2701_20250717_0002_R_2682.jpg"")","",""
2701,2702,145.732719270748,-16.8256200706313,"","=HYPERLINK(""Frames_for_Analysis/2702_20250717_0002_R_2677.jpg"",""2702_20250717_0002_R_2677.jpg"")","",""
2702,2703,145.732701839577,-16.8257044221381,"","=HYPERLINK(""Frames_for_Analysis/2703_20250717_0002_R_2675.jpg"",""2703_20250717_0002_R_2675.jpg"")","",""
2703,2704,145.732684408406,-16.8257887736074,"","=HYPERLINK(""Frames_for_Analysis/2704_20250717_0002_R_2671.jpg"",""2704_20250717_0002_R_2671.jpg"")","",""
2704,2705,145.732666977235,-16.8258731250391,"50","=HYPERLINK(""Frames_for_Analysis/2705_20250717_0002_R_2667.jpg"",""2705_20250717_0002_R_2667.jpg"")","",""
2705,2706,145.73265014317,-16.8259575780424,"","=HYPERLINK(""Frames_for_Analysis/2706_20250717_0002_R_2664.jpg"",""2706_20250717_0002_R_2664.jpg"")","",""
2706,2707,145.732636132753,-16.8260425115059,"","=HYPERLINK(""Frames_for_Analysis/2707_20250717_0002_R_2660.jpg"",""2707_20250717_0002_R_2660.jpg"")","",""
2707,2708,145.732622122335,-16.8261274449314,"","=HYPERLINK(""Frames_for_Analysis/2708_20250717_0002_R_2656.jpg"",""2708_20250717_0002_R_2656.jpg"")","",""
2708,2709,145.732608111917,-16.8262123783188,"","=HYPERLINK(""Frames_for_Analysis/2709_20250717_0002_R_2651.jpg"",""2709_20250717_0002_R_2651.jpg"")","",""
2709,2710,145.732594101499,-16.826297311668,"50","=HYPERLINK(""Frames_for_Analysis/2710_20250717_0002_R_2647.jpg"",""2710_20250717_0002_R_2647.jpg"")","",""
2710,2711,145.732580091081,-16.8263822449792,"","=HYPERLINK(""Frames_for_Analysis/2711_20250717_0002_R_2643.jpg"",""2711_20250717_0002_R_2643.jpg"")","",""
2711,2712,145.732566521547,-16.8264672290827,"","=HYPERLINK(""Frames_for_Analysis/2712_20250717_0002_R_2639.jpg"",""2712_20250717_0002_R_2639.jpg"")","",""
2712,2713,145.73255906157,-16.8265529175293,"","=HYPERLINK(""Frames_for_Analysis/2713_20250717_0002_R_2636.jpg"",""2713_20250717_0002_R_2636.jpg"")","",""
2713,2714,145.732551601593,-16.8266386059371,"","=HYPERLINK(""Frames_for_Analysis/2714_20250717_0002_R_2632.jpg"",""2714_20250717_0002_R_2632.jpg"")","",""
2714,2715,145.732544141615,-16.8267242943062,"50","=HYPERLINK(""Frames_for_Analysis/2715_20250717_0002_R_2628.jpg"",""2715_20250717_0002_R_2628.jpg"")","",""
2715,2716,145.732536681638,-16.8268099826365,"","=HYPERLINK(""Frames_for_Analysis/2716_20250717_0002_R_2623.jpg"",""2716_20250717_0002_R_2623.jpg"")","",""
2716,2717,145.73252922166,-16.826895670928,"","=HYPERLINK(""Frames_for_Analysis/2717_20250717_0002_R_2618.jpg"",""2717_20250717_0002_R_2618.jpg"")","",""
2717,2718,145.732520265647,-16.8269812034378,"","=HYPERLINK(""Frames_for_Analysis/2718_20250717_0002_R_2614.jpg"",""2718_20250717_0002_R_2614.jpg"")","",""
2718,2719,145.732508306087,-16.8270664232284,"","=HYPERLINK(""Frames_for_Analysis/2719_20250717_0002_R_2608.jpg"",""2719_20250717_0002_R_2608.jpg"")","",""
2719,2720,145.732496346527,-16.8271516429807,"50","=HYPERLINK(""Frames_for_Analysis/2720_20250717_0002_R_2603.jpg"",""2720_20250717_0002_R_2603.jpg"")","",""
2720,2721,145.732484386967,-16.8272368626947,"","=HYPERLINK(""Frames_for_Analysis/2721_20250717_0002_R_2599.jpg"",""2721_20250717_0002_R_2599.jpg"")","",""
2721,2722,145.732472427407,-16.8273220823703,"","=HYPERLINK(""Frames_for_Analysis/2722_20250717_0002_R_2595.jpg"",""2722_20250717_0002_R_2595.jpg"")","",""
2722,2723,145.732460467847,-16.8274073020076,"","=HYPERLINK(""Frames_for_Analysis/2723_20250717_0002_R_2591.jpg"",""2723_20250717_0002_R_2591.jpg"")","",""
2723,2724,145.732448508287,-16.8274925216066,"","=HYPERLINK(""Frames_for_Analysis/2724_20250717_0002_R_2586.jpg"",""2724_20250717_0002_R_2586.jpg"")","",""
2724,2725,145.732436548727,-16.8275777411672,"50","=HYPERLINK(""Frames_for_Analysis/2725_20250717_0002_R_2583.jpg"",""2725_20250717_0002_R_2583.jpg"")","",""
